typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20090101","2009","52","2009","842","USA","USA","X","Export","300","GRC","Greece","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1367","false","-1","N/A",,"false","1367","false",,"false",,"90930","90930","0","true","false",
"C","A","20090101","2009","52","2009","842","USA","USA","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","792","false","-1","N/A",,"false","792","false",,"false",,"43449","43449","0","true","false",
"C","A","20090101","2009","52","2009","842","USA","USA","X","Export","376","ISR","Israel","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1200","false","-1","N/A",,"false","1200","false",,"false",,"45585","45585","0","true","false",
"C","A","20090101","2009","52","2009","842","USA","USA","X","Export","380","ITA","Italy","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","68","false","-1","N/A",,"false","68","false",,"false",,"17260","17260","0","true","false",
"C","A","20090101","2009","52","2009","842","USA","USA","X","Export","392","JPN","Japan","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1864849","false","-1","N/A",,"false","1864849","false",,"false",,"14181530","14181530","0","true","false",
"C","A","20090101","2009","52","2009","842","USA","USA","X","Export","410","KOR","Rep. of Korea","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","249051","false","-1","N/A",,"false","249051","false",,"false",,"1748776","1748776","0","true","false",
"C","A","20090101","2009","52","2009","842","USA","USA","X","Export","484","MEX","Mexico","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","67626","false","-1","N/A",,"false","67626","false",,"false",,"321564","321564","0","true","false",
"C","A","20090101","2009","52","2009","842","USA","USA","X","Export","490","S19","Other Asia, nes","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","56196","false","-1","N/A",,"false","56196","false",,"false",,"357000","357000","0","true","false",
"C","A","20090101","2009","52","2009","842","USA","USA","X","Export","528","NLD","Netherlands","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","99232","false","-1","N/A",,"false","99232","false",,"false",,"534630","534630","0","true","false",
"C","A","20090101","2009","52","2009","842","USA","USA","X","Export","579","NOR","Norway","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","113","false","-1","N/A",,"false","113","false",,"false",,"17800","17800","0","true","false",
"C","A","20090101","2009","52","2009","842","USA","USA","X","Export","604","PER","Peru","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5592","false","-1","N/A",,"false","5592","false",,"false",,"40976","40976","0","true","false",
"C","A","20090101","2009","52","2009","842","USA","USA","X","Export","643","RUS","Russian Federation","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","62967","false","-1","N/A",,"false","62967","false",,"false",,"348000","348000","0","true","false",
"C","A","20090101","2009","52","2009","842","USA","USA","X","Export","682","SAU","Saudi Arabia","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","89423","false","-1","N/A",,"false","89423","false",,"false",,"742481","742481","0","true","false",
"C","A","20090101","2009","52","2009","842","USA","USA","X","Export","699","IND","India","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","81000","false","-1","N/A",,"false","81000","false",,"false",,"435500","435500","0","true","false",
"C","A","20090101","2009","52","2009","842","USA","USA","X","Export","702","SGP","Singapore","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20991","false","-1","N/A",,"false","20991","false",,"false",,"318298","318298","0","true","false",
"C","A","20090101","2009","52","2009","842","USA","USA","X","Export","704","VNM","Viet Nam","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24000","false","-1","N/A",,"false","24000","false",,"false",,"180000","180000","0","true","false",
"C","A","20090101","2009","52","2009","842","USA","USA","X","Export","710","ZAF","South Africa","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","77496","false","-1","N/A",,"false","77496","false",,"false",,"689898","689898","0","true","false",
"C","A","20090101","2009","52","2009","842","USA","USA","X","Export","764","THA","Thailand","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","155000","false","-1","N/A",,"false","155000","false",,"false",,"933000","933000","0","true","false",
"C","A","20090101","2009","52","2009","842","USA","USA","X","Export","780","TTO","Trinidad and Tobago","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1815","false","-1","N/A",,"false","1815","false",,"false",,"15914","15914","0","true","false",
"C","A","20090101","2009","52","2009","842","USA","USA","X","Export","818","EGY","Egypt","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","72575","false","-1","N/A",,"false","72575","false",,"false",,"492800","492800","0","true","false",
"C","A","20090101","2009","52","2009","842","USA","USA","X","Export","826","GBR","United Kingdom","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","674255","false","-1","N/A",,"false","674255","false",,"false",,"4388673","4388673","0","true","false",
"C","A","20090101","2009","52","2009","842","USA","USA","X","Export","862","VEN","Venezuela","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","77525","false","-1","N/A",,"false","77525","false",,"false",,"704125","704125","0","true","false",
"C","A","20090101","2009","52","2009","724","ESP","Spain","M","Import","0","W00","World","344","HKG","China, Hong Kong SAR","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20000","false","8","kg","20000","false","20000","false","0","false","127479.925","0","127479.925","0","false","true",
"C","A","20090101","2009","52","2009","724","ESP","Spain","M","Import","156","CHN","China","344","HKG","China, Hong Kong SAR","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20000","false","8","kg","20000","false","20000","false","0","false","127479.925","0","127479.925","0","false","true",
"C","A","20090101","2009","52","2009","792","TUR","Türkiye","X","Export","0","W00","World","368","IRQ","Iraq","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1300","false","8","kg","1300","false","1300","false","0","false","0","838","838","0","false","true",
"C","A","20090101","2009","52","2009","792","TUR","Türkiye","X","Export","368","IRQ","Iraq","368","IRQ","Iraq","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1300","false","8","kg","1300","false","1300","false","0","false","0","838","838","0","false","true",
"C","A","20090101","2009","52","2009","724","ESP","Spain","M","Import","0","W00","World","643","RUS","Russian Federation","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","41.3","false","8","kg","41.3","false","41.3","false","0","false","29927.07","0","29927.07","0","false","true",
"C","A","20090101","2009","52","2009","724","ESP","Spain","M","Import","643","RUS","Russian Federation","643","RUS","Russian Federation","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","41.3","false","8","kg","41.3","false","41.3","false","0","false","29927.07","0","29927.07","0","false","true",
"C","A","20090101","2009","52","2009","894","ZMB","Zambia","M","Import","0","W00","World","710","ZAF","South Africa","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","183.529","true","-1","N/A","0","false","183.529","true","0","false","1291.133",,"1291.133","6","false","true",
"C","A","20090101","2009","52","2009","894","ZMB","Zambia","M","Import","710","ZAF","South Africa","710","ZAF","South Africa","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","183.529","true","-1","N/A","0","false","183.529","true","0","false","1291.133",,"1291.133","6","false","true",
"C","A","20090101","2009","52","2009","792","TUR","Türkiye","M","Import","0","W00","World","699","IND","India","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2625","false","8","kg","2625","false","2625","false","0","false","19819","0","19819","0","false","true",
"C","A","20090101","2009","52","2009","792","TUR","Türkiye","M","Import","152","CHL","Chile","699","IND","India","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2625","false","8","kg","2625","false","2625","false","0","false","19819","0","19819","0","false","true",
"C","A","20090101","2009","52","2009","792","TUR","Türkiye","X","Export","0","W00","World","736","SDN","Sudan (...2011)","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10","false","8","kg","10","false","10","false","0","false","0","2393","2393","0","false","true",
"C","A","20090101","2009","52","2009","792","TUR","Türkiye","X","Export","736","SDN","Sudan (...2011)","736","SDN","Sudan (...2011)","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10","false","8","kg","10","false","10","false","0","false","0","2393","2393","0","false","true",
"C","A","20090101","2009","52","2009","214","DOM","Dominican Rep.","M","Import","0","W00","World","842","USA","USA","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11417.3","false","8","kg","11417.3","false","11417.3","false","0","false","24254.04","23454.905","24254.04","0","false","true",
"C","A","20090101","2009","52","2009","214","DOM","Dominican Rep.","M","Import","842","USA","USA","842","USA","USA","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11417.3","false","8","kg","11417.3","false","11417.3","false","0","false","24254.04","23454.905","24254.04","0","false","true",
"C","A","20090101","2009","52","2009","792","TUR","Türkiye","M","Import","0","W00","World","842","USA","USA","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","595","0","595","0","false","true",
"C","A","20090101","2009","52","2009","792","TUR","Türkiye","M","Import","842","USA","USA","842","USA","USA","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","595","0","595","0","false","true",
"C","A","20090101","2009","52","2009","724","ESP","Spain","M","Import","0","W00","World","156","CHN","China","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","170000","false","8","kg","170000","false","170000","false","0","false","1033040.143","0","1033040.143","0","false","true",
"C","A","20090101","2009","52","2009","724","ESP","Spain","M","Import","156","CHN","China","156","CHN","China","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","170000","false","8","kg","170000","false","170000","false","0","false","1033040.143","0","1033040.143","0","false","true",
"C","A","20090101","2009","52","2009","792","TUR","Türkiye","M","Import","0","W00","World","156","CHN","China","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13000","false","8","kg","13000","false","13000","false","0","false","79605","0","79605","0","false","true",
"C","A","20090101","2009","52","2009","792","TUR","Türkiye","M","Import","156","CHN","China","156","CHN","China","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13000","false","8","kg","13000","false","13000","false","0","false","79605","0","79605","0","false","true",
"C","A","20090101","2009","52","2009","894","ZMB","Zambia","M","Import","0","W00","World","156","CHN","China","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","728.2","true","-1","N/A","0","false","728.2","true","0","false","5122.918",,"5122.918","6","false","true",
"C","A","20090101","2009","52","2009","894","ZMB","Zambia","M","Import","156","CHN","China","156","CHN","China","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","728.2","true","-1","N/A","0","false","728.2","true","0","false","5122.918",,"5122.918","6","false","true",
"C","A","20090101","2009","52","2009","724","ESP","Spain","X","Export","0","W00","World","899","_X ","Areas, nes","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2299.25","false","8","kg","2299.25","false","2299.25","false","0","false","0","37881.453","37881.453","0","false","true",
"C","A","20090101","2009","52","2009","724","ESP","Spain","X","Export","56","BEL","Belgium","899","_X ","Areas, nes","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25","false","8","kg","25","false","25","false","0","false","0","453.15","453.15","0","false","true",
"C","A","20090101","2009","52","2009","724","ESP","Spain","X","Export","170","COL","Colombia","899","_X ","Areas, nes","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.25","false","8","kg","0.25","false","0.25","false","0","false","0","18.698","18.698","0","false","true",
"C","A","20090101","2009","52","2009","724","ESP","Spain","X","Export","251","FRA","France","899","_X ","Areas, nes","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","200","false","8","kg","200","false","200","false","0","false","0","329.031","329.031","0","false","true",
"C","A","20090101","2009","52","2009","724","ESP","Spain","X","Export","380","ITA","Italy","899","_X ","Areas, nes","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50","false","8","kg","50","false","50","false","0","false","0","1769.345","1769.345","0","false","true",
"C","A","20090101","2009","52","2009","724","ESP","Spain","X","Export","504","MAR","Morocco","899","_X ","Areas, nes","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","false","8","kg","3","false","3","false","0","false","0","342.301","342.301","0","false","true",
"C","A","20090101","2009","52","2009","724","ESP","Spain","X","Export","616","POL","Poland","899","_X ","Areas, nes","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1.5","false","8","kg","1.5","false","1.5","false","0","false","0","4573.701","4573.701","0","false","true",
"C","A","20090101","2009","52","2009","724","ESP","Spain","X","Export","620","PRT","Portugal","899","_X ","Areas, nes","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2000.5","false","8","kg","2000.5","false","2000.5","false","0","false","0","21688.039","21688.039","0","false","true",
"C","A","20090101","2009","52","2009","724","ESP","Spain","X","Export","643","RUS","Russian Federation","899","_X ","Areas, nes","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19","false","8","kg","19","false","19","false","0","false","0","8707.187","8707.187","0","false","true",
"C","A","20090101","2009","52","2009","792","TUR","Türkiye","X","Export","0","W00","World","860","UZB","Uzbekistan","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","500","false","8","kg","500","false","500","false","0","false","0","3588","3588","0","false","true",
"C","A","20090101","2009","52","2009","792","TUR","Türkiye","X","Export","860","UZB","Uzbekistan","860","UZB","Uzbekistan","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","500","false","8","kg","500","false","500","false","0","false","0","3588","3588","0","false","true",
"C","A","20090101","2009","52","2009","428","LVA","Latvia","M","Import","0","W00","World","616","POL","Poland","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10","false","8","kg","10","false","10","false","0","false","1129.773","0","1129.773","0","false","true",
"C","A","20090101","2009","52","2009","428","LVA","Latvia","M","Import","616","POL","Poland","616","POL","Poland","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10","false","8","kg","10","false","10","false","0","false","1129.773","0","1129.773","0","false","true",
"C","A","20090101","2009","52","2009","579","NOR","Norway","M","Import","0","W00","World","56","BEL","Belgium","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32600","false","8","kg","32600","false","32600","false","0","false","7814.474","0","7814.474","0","false","true",
"C","A","20090101","2009","52","2009","579","NOR","Norway","M","Import","56","BEL","Belgium","56","BEL","Belgium","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32600","false","8","kg","32600","false","32600","false","0","false","7814.474","0","7814.474","0","true","false",
"C","A","20090101","2009","52","2009","724","ESP","Spain","M","Import","0","W00","World","56","BEL","Belgium","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50775","false","8","kg","50775","false","50775","false","0","false","417068.414","0","417068.414","0","false","true",
"C","A","20090101","2009","52","2009","724","ESP","Spain","M","Import","56","BEL","Belgium","56","BEL","Belgium","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36750","false","8","kg","36750","false","36750","false","0","false","268240.134","0","268240.134","0","false","true",
"C","A","20090101","2009","52","2009","724","ESP","Spain","M","Import","152","CHL","Chile","56","BEL","Belgium","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14025","false","8","kg","14025","false","14025","false","0","false","148828.28","0","148828.28","0","false","true",
"C","A","20090101","2009","52","2009","792","TUR","Türkiye","M","Import","0","W00","World","56","BEL","Belgium","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","176750","false","8","kg","176750","false","176750","false","0","false","1295332","0","1295332","0","false","true",
"C","A","20090101","2009","52","2009","792","TUR","Türkiye","M","Import","152","CHL","Chile","56","BEL","Belgium","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","176750","false","8","kg","176750","false","176750","false","0","false","1295332","0","1295332","0","false","true",
"C","A","20090101","2009","52","2009","579","NOR","Norway","M","Import","0","W00","World","752","SWE","Sweden","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1041","false","8","kg","1041","false","1041","false","0","false","23275.014","0","23275.014","0","false","true",
"C","A","20090101","2009","52","2009","579","NOR","Norway","M","Import","752","SWE","Sweden","752","SWE","Sweden","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1041","false","8","kg","1041","false","1041","false","0","false","23275.014","0","23275.014","0","true","false",
"C","A","20090101","2009","52","2009","724","ESP","Spain","M","Import","0","W00","World","826","GBR","United Kingdom","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6049","false","8","kg","6049","false","6049","false","0","false","59441.546","0","59441.546","0","false","true",
"C","A","20090101","2009","52","2009","724","ESP","Spain","M","Import","826","GBR","United Kingdom","826","GBR","United Kingdom","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6049","false","8","kg","6049","false","6049","false","0","false","59441.546","0","59441.546","0","false","true",
"C","A","20090101","2009","52","2009","724","ESP","Spain","M","Import","0","W00","World","251","FRA","France","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8070","false","8","kg","8070","false","8070","false","0","false","43188.999","0","43188.999","0","false","true",
"C","A","20090101","2009","52","2009","724","ESP","Spain","M","Import","152","CHL","Chile","251","FRA","France","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5250","false","8","kg","5250","false","5250","false","0","false","32950.911","0","32950.911","0","false","true",
"C","A","20090101","2009","52","2009","724","ESP","Spain","M","Import","251","FRA","France","251","FRA","France","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2820","false","8","kg","2820","false","2820","false","0","false","10238.089","0","10238.089","0","false","true",
"C","A","20090101","2009","52","2009","724","ESP","Spain","M","Import","0","W00","World","528","NLD","Netherlands","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11002","false","8","kg","11002","false","11002","false","0","false","84683.603","0","84683.603","0","false","true",
"C","A","20090101","2009","52","2009","724","ESP","Spain","M","Import","528","NLD","Netherlands","528","NLD","Netherlands","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11002","false","8","kg","11002","false","11002","false","0","false","84683.603","0","84683.603","0","false","true",
"C","A","20090101","2009","52","2009","792","TUR","Türkiye","M","Import","0","W00","World","528","NLD","Netherlands","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3025","false","8","kg","3025","false","3025","false","0","false","22057","0","22057","0","false","true",
"C","A","20090101","2009","52","2009","792","TUR","Türkiye","M","Import","152","CHL","Chile","528","NLD","Netherlands","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3000","false","8","kg","3000","false","3000","false","0","false","21397","0","21397","0","false","true",
"C","A","20090101","2009","52","2009","792","TUR","Türkiye","M","Import","842","USA","USA","528","NLD","Netherlands","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25","false","8","kg","25","false","25","false","0","false","660","0","660","0","false","true",
"C","A","20090101","2009","52","2009","428","LVA","Latvia","M","Import","0","W00","World","276","DEU","Germany","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2.195","true","-1","N/A","0","false","2.195","true","0","false","147.847","0","147.847","6","false","true",
"C","A","20090101","2009","52","2009","428","LVA","Latvia","M","Import","276","DEU","Germany","276","DEU","Germany","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2.195","true","-1","N/A","0","false","2.195","true","0","false","147.847","0","147.847","6","false","true",
"C","A","20090101","2009","52","2009","579","NOR","Norway","M","Import","0","W00","World","276","DEU","Germany","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","100","false","8","kg","100","false","100","false","0","false","2081.156","0","2081.156","0","false","true",
"C","A","20090101","2009","52","2009","579","NOR","Norway","M","Import","276","DEU","Germany","276","DEU","Germany","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","100","false","8","kg","100","false","100","false","0","false","2081.156","0","2081.156","0","true","false",
"C","A","20090101","2009","52","2009","724","ESP","Spain","M","Import","0","W00","World","276","DEU","Germany","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","255055","false","8","kg","255055","false","255055","false","0","false","1764694.813","0","1764694.813","0","false","true",
"C","A","20090101","2009","52","2009","724","ESP","Spain","M","Import","276","DEU","Germany","276","DEU","Germany","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","255031","false","8","kg","255031","false","255031","false","0","false","1763322.381","0","1763322.381","0","false","true",
"C","A","20090101","2009","52","2009","724","ESP","Spain","M","Import","842","USA","USA","276","DEU","Germany","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24","false","8","kg","24","false","24","false","0","false","1372.432","0","1372.432","0","false","true",
"C","A","20090101","2009","52","2009","792","TUR","Türkiye","M","Import","0","W00","World","276","DEU","Germany","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13028","false","8","kg","13028","false","13028","false","0","false","89656","0","89656","0","false","true",
"C","A","20090101","2009","52","2009","792","TUR","Türkiye","M","Import","152","CHL","Chile","276","DEU","Germany","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1000","false","8","kg","1000","false","1000","false","0","false","9406","0","9406","0","false","true",
"C","A","20090101","2009","52","2009","792","TUR","Türkiye","M","Import","276","DEU","Germany","276","DEU","Germany","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2011","false","8","kg","2011","false","2011","false","0","false","17349","0","17349","0","false","true",
"C","A","20090101","2009","52","2009","792","TUR","Türkiye","M","Import","842","USA","USA","276","DEU","Germany","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10017","false","8","kg","10017","false","10017","false","0","false","62901","0","62901","0","false","true",
"C","A","20090101","2009","52","2009","428","LVA","Latvia","M","Import","0","W00","World","203","CZE","Czechia","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","41.843","0","41.843","0","false","true",
"C","A","20090101","2009","52","2009","428","LVA","Latvia","M","Import","203","CZE","Czechia","203","CZE","Czechia","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","41.843","0","41.843","0","false","true",
